local_site,DateTime,mmt_num,SM
MRS8,9/6/2019 22:00,1,0.1826
MRS8,9/6/2019 22:00,2,0.0925
MRS8,9/6/2019 22:00,3,0.1746
MRS8,9/6/2019 22:00,4,-0.0055
MRS8,9/6/2019 22:00,5,NaN
MRS12,9/6/2019 23:00,1,0.1485
MRS12,9/6/2019 23:00,2,0.1673
MRS12,9/6/2019 23:00,3,0.1441
MRS12,9/6/2019 23:00,4,0.0068
MRS12,9/6/2019 23:00,5,NaN
MRS4,9/6/2019 23:00,1,0.0882
MRS4,9/6/2019 23:00,2,0.0235
MRS4,9/6/2019 23:00,3,0.2247
MRS4,9/6/2019 23:00,4,0.1732
MRS4,9/6/2019 23:00,5,0.0904
MRS8,9/6/2019 23:00,1,0.1971
MRS8,9/6/2019 23:00,2,0.163
MRS8,9/6/2019 23:00,3,0.1804
MRS8,9/6/2019 23:00,4,-0.0062
MRS8,9/6/2019 23:00,5,NaN
MRS12,9/7/2019 0:00,1,0.1935
MRS12,9/7/2019 0:00,2,0.2138
MRS12,9/7/2019 0:00,3,0.1724
MRS12,9/7/2019 0:00,4,0.017
MRS12,9/7/2019 0:00,5,NaN
MRS4,9/7/2019 0:00,1,0.1608
MRS4,9/7/2019 0:00,2,0.0235
MRS4,9/7/2019 0:00,3,0.2937
MRS4,9/7/2019 0:00,4,0.1688
MRS4,9/7/2019 0:00,5,0.0962
MRS8,9/7/2019 0:00,1,0.1993
MRS8,9/7/2019 0:00,2,0.1768
MRS8,9/7/2019 0:00,3,0.192
MRS8,9/7/2019 0:00,4,-0.0055
MRS8,9/7/2019 0:00,5,NaN
MRS12,9/7/2019 1:00,1,0.1753
MRS12,9/7/2019 1:00,2,0.2058
MRS12,9/7/2019 1:00,3,0.1615
MRS12,9/7/2019 1:00,4,0.0134
MRS12,9/7/2019 1:00,5,NaN
MRS4,9/7/2019 1:00,1,0.1964
MRS4,9/7/2019 1:00,2,0.0272
MRS4,9/7/2019 1:00,3,0.3446
MRS4,9/7/2019 1:00,4,0.179
MRS4,9/7/2019 1:00,5,0.1049
MRS8,9/7/2019 1:00,1,0.2029
MRS8,9/7/2019 1:00,2,0.2116
MRS8,9/7/2019 1:00,3,0.1957
MRS8,9/7/2019 1:00,4,-0.0077
MRS8,9/7/2019 1:00,5,NaN
MRS12,9/7/2019 2:00,1,0.2291
MRS12,9/7/2019 2:00,2,0.2363
MRS12,9/7/2019 2:00,3,0.1739
MRS12,9/7/2019 2:00,4,0.0264
MRS12,9/7/2019 2:00,5,NaN
MRS4,9/7/2019 2:00,1,0.2051
MRS4,9/7/2019 2:00,2,0.0388
MRS4,9/7/2019 2:00,3,0.3068
MRS4,9/7/2019 2:00,4,0.1746
MRS4,9/7/2019 2:00,5,0.1085
MRS8,9/7/2019 2:00,1,0.2051
MRS8,9/7/2019 2:00,2,0.2087
MRS8,9/7/2019 2:00,3,0.1993
MRS8,9/7/2019 2:00,4,0.0882
MRS8,9/7/2019 2:00,5,NaN
MRS12,9/7/2019 3:00,1,0.1949
MRS12,9/7/2019 3:00,2,0.2218
MRS12,9/7/2019 3:00,3,0.1753
MRS12,9/7/2019 3:00,4,0.0243
MRS12,9/7/2019 3:00,5,NaN
MRS4,9/7/2019 3:00,1,0.2058
MRS4,9/7/2019 3:00,2,0.0439
MRS4,9/7/2019 3:00,3,0.2661
MRS4,9/7/2019 3:00,4,0.171
MRS4,9/7/2019 3:00,5,0.1085
MRS8,9/7/2019 3:00,1,0.2037
MRS8,9/7/2019 3:00,2,0.187
MRS8,9/7/2019 3:00,3,0.1993
MRS8,9/7/2019 3:00,4,0.0824
MRS8,9/7/2019 3:00,5,NaN
MRS12,9/7/2019 4:00,1,0.1782
MRS12,9/7/2019 4:00,2,0.208
MRS12,9/7/2019 4:00,3,0.1673
MRS12,9/7/2019 4:00,4,0.0177
MRS12,9/7/2019 4:00,5,NaN
MRS4,9/7/2019 4:00,1,0.2051
MRS4,9/7/2019 4:00,2,0.0475
MRS4,9/7/2019 4:00,3,0.2516
MRS4,9/7/2019 4:00,4,0.1688
MRS4,9/7/2019 4:00,5,0.1085
MRS8,9/7/2019 4:00,1,0.2022
MRS8,9/7/2019 4:00,2,0.1782
MRS8,9/7/2019 4:00,3,0.1986
MRS8,9/7/2019 4:00,4,0.078
MRS8,9/7/2019 4:00,5,NaN
MRS12,9/7/2019 5:00,1,0.1739
MRS12,9/7/2019 5:00,2,0.2
MRS12,9/7/2019 5:00,3,0.1652
MRS12,9/7/2019 5:00,4,0.0184
MRS12,9/7/2019 5:00,5,NaN
MRS4,9/7/2019 5:00,1,0.2051
MRS4,9/7/2019 5:00,2,0.0497
MRS4,9/7/2019 5:00,3,0.2451
MRS4,9/7/2019 5:00,4,0.1666
MRS4,9/7/2019 5:00,5,0.1078
MRS8,9/7/2019 5:00,1,0.1935
MRS8,9/7/2019 5:00,2,0.1746
MRS8,9/7/2019 5:00,3,0.1942
MRS8,9/7/2019 5:00,4,0.0744
MRS8,9/7/2019 5:00,5,NaN
MRS12,9/7/2019 6:00,1,0.171
MRS12,9/7/2019 6:00,2,0.1949
MRS12,9/7/2019 6:00,3,0.163
MRS12,9/7/2019 6:00,4,0.0177
MRS12,9/7/2019 6:00,5,NaN
MRS4,9/7/2019 6:00,1,0.2058
MRS4,9/7/2019 6:00,2,0.0511
MRS4,9/7/2019 6:00,3,0.2414
MRS4,9/7/2019 6:00,4,0.1652
MRS4,9/7/2019 6:00,5,0.1092
MRS8,9/7/2019 6:00,1,0.1848
MRS8,9/7/2019 6:00,2,0.1695
MRS8,9/7/2019 6:00,3,0.1797
MRS8,9/7/2019 6:00,4,0.0729
MRS8,9/7/2019 6:00,5,NaN
MRS12,9/7/2019 7:00,1,0.1688
MRS12,9/7/2019 7:00,2,0.1913
MRS12,9/7/2019 7:00,3,0.1615
MRS12,9/7/2019 7:00,4,0.0184
MRS12,9/7/2019 7:00,5,NaN
MRS4,9/7/2019 7:00,1,0.2022
MRS4,9/7/2019 7:00,2,0.0526
MRS4,9/7/2019 7:00,3,0.2385
MRS4,9/7/2019 7:00,4,0.1637
MRS4,9/7/2019 7:00,5,0.1078
MRS8,9/7/2019 7:00,1,0.1811
MRS8,9/7/2019 7:00,2,0.1673
MRS8,9/7/2019 7:00,3,0.1695
MRS8,9/7/2019 7:00,4,0.0707
MRS8,9/7/2019 7:00,5,NaN
MRS12,9/7/2019 8:00,1,0.1673
MRS12,9/7/2019 8:00,2,0.1884
MRS12,9/7/2019 8:00,3,0.1601
MRS12,9/7/2019 8:00,4,0.0184
MRS12,9/7/2019 8:00,5,NaN
MRS4,9/7/2019 8:00,1,0.1884
MRS4,9/7/2019 8:00,2,0.054
MRS4,9/7/2019 8:00,3,0.2363
MRS4,9/7/2019 8:00,4,0.163
MRS4,9/7/2019 8:00,5,0.1078
MRS8,9/7/2019 8:00,1,0.1761
MRS8,9/7/2019 8:00,2,0.1652
MRS8,9/7/2019 8:00,3,0.1644
MRS8,9/7/2019 8:00,4,0.07
MRS8,9/7/2019 8:00,5,NaN
MRS12,9/7/2019 9:00,1,0.1666
MRS12,9/7/2019 9:00,2,0.1862
MRS12,9/7/2019 9:00,3,0.1601
MRS12,9/7/2019 9:00,4,0.0177
MRS12,9/7/2019 9:00,5,NaN
MRS4,9/7/2019 9:00,1,0.1862
MRS4,9/7/2019 9:00,2,0.0555
MRS4,9/7/2019 9:00,3,0.2349
MRS4,9/7/2019 9:00,4,0.1623
MRS4,9/7/2019 9:00,5,0.1071
MRS8,9/7/2019 9:00,1,0.1746
MRS8,9/7/2019 9:00,2,0.1644
MRS8,9/7/2019 9:00,3,0.1615
MRS8,9/7/2019 9:00,4,0.0678
MRS8,9/7/2019 9:00,5,NaN
MRS12,9/7/2019 10:00,1,0.1666
MRS12,9/7/2019 10:00,2,0.1848
MRS12,9/7/2019 10:00,3,0.1601
MRS12,9/7/2019 10:00,4,0.0177
MRS12,9/7/2019 10:00,5,NaN
MRS4,9/7/2019 10:00,1,0.1826
MRS4,9/7/2019 10:00,2,0.0569
MRS4,9/7/2019 10:00,3,0.2334
MRS4,9/7/2019 10:00,4,0.1623
MRS4,9/7/2019 10:00,5,0.1056
MRS8,9/7/2019 10:00,1,0.1717
MRS8,9/7/2019 10:00,2,0.1623
MRS8,9/7/2019 10:00,3,0.1579
MRS8,9/7/2019 10:00,4,0.0686
MRS8,9/7/2019 10:00,5,NaN
MRS12,9/7/2019 11:00,1,0.1652
MRS12,9/7/2019 11:00,2,0.1826
MRS12,9/7/2019 11:00,3,0.1586
MRS12,9/7/2019 11:00,4,0.017
MRS12,9/7/2019 11:00,5,NaN
MRS4,9/7/2019 11:00,1,0.1753
MRS4,9/7/2019 11:00,2,0.0569
MRS4,9/7/2019 11:00,3,0.2327
MRS4,9/7/2019 11:00,4,0.1615
MRS4,9/7/2019 11:00,5,0.1071
MRS8,9/7/2019 11:00,1,0.1695
MRS8,9/7/2019 11:00,2,0.1601
MRS8,9/7/2019 11:00,3,0.1528
MRS8,9/7/2019 11:00,4,0.0693
MRS8,9/7/2019 11:00,5,NaN
MRS12,9/7/2019 12:00,1,0.1717
MRS12,9/7/2019 12:00,2,0.187
MRS12,9/7/2019 12:00,3,0.1666
MRS12,9/7/2019 12:00,4,0.0177
MRS12,9/7/2019 12:00,5,NaN
MRS4,9/7/2019 12:00,1,0.1695
MRS4,9/7/2019 12:00,2,0.0562
MRS4,9/7/2019 12:00,3,0.232
MRS4,9/7/2019 12:00,4,0.1608
MRS4,9/7/2019 12:00,5,0.0998
MRS8,9/7/2019 12:00,1,0.1652
MRS8,9/7/2019 12:00,2,0.1557
MRS8,9/7/2019 12:00,3,0.1485
MRS8,9/7/2019 12:00,4,0.0693
MRS8,9/7/2019 12:00,5,NaN
MRS12,9/7/2019 13:00,1,0.1681
MRS12,9/7/2019 13:00,2,0.184
MRS12,9/7/2019 13:00,3,0.1644
MRS12,9/7/2019 13:00,4,0.0184
MRS12,9/7/2019 13:00,5,NaN
MRS4,9/7/2019 13:00,1,0.1579
MRS4,9/7/2019 13:00,2,0.0548
MRS4,9/7/2019 13:00,3,0.2291
MRS4,9/7/2019 13:00,4,0.1586
MRS4,9/7/2019 13:00,5,0.0976
MRS8,9/7/2019 13:00,1,0.1623
MRS8,9/7/2019 13:00,2,0.1499
MRS8,9/7/2019 13:00,3,0.1463
MRS8,9/7/2019 13:00,4,0.0693
MRS8,9/7/2019 13:00,5,NaN
MRS12,9/7/2019 14:00,1,0.1637
MRS12,9/7/2019 14:00,2,0.179
MRS12,9/7/2019 14:00,3,0.1644
MRS12,9/7/2019 14:00,4,0.0163
MRS12,9/7/2019 14:00,5,NaN
MRS4,9/7/2019 14:00,1,0.1535
MRS4,9/7/2019 14:00,2,0.0548
MRS4,9/7/2019 14:00,3,0.2262
MRS4,9/7/2019 14:00,4,0.1572
MRS4,9/7/2019 14:00,5,0.0976
MRS8,9/7/2019 14:00,1,0.1586
MRS8,9/7/2019 14:00,2,0.1448
MRS8,9/7/2019 14:00,3,0.1441
MRS8,9/7/2019 14:00,4,0.0671
MRS8,9/7/2019 14:00,5,NaN
MRS12,9/7/2019 15:00,1,0.1608
MRS12,9/7/2019 15:00,2,0.1768
MRS12,9/7/2019 15:00,3,0.1652
MRS12,9/7/2019 15:00,4,0.0155
MRS12,9/7/2019 15:00,5,NaN
MRS4,9/7/2019 15:00,1,0.1506
MRS4,9/7/2019 15:00,2,0.054
MRS4,9/7/2019 15:00,3,0.224
MRS4,9/7/2019 15:00,4,0.1521
MRS4,9/7/2019 15:00,5,0.0983
MRS8,9/7/2019 15:00,1,0.1557
MRS8,9/7/2019 15:00,2,0.1412
MRS8,9/7/2019 15:00,3,0.1419
MRS8,9/7/2019 15:00,4,0.0649
MRS8,9/7/2019 15:00,5,NaN
MRS12,9/7/2019 16:00,1,0.163
MRS12,9/7/2019 16:00,2,0.179
MRS12,9/7/2019 16:00,3,0.1673
MRS12,9/7/2019 16:00,4,0.0199
MRS12,9/7/2019 16:00,5,NaN
MRS4,9/7/2019 16:00,1,0.1492
MRS4,9/7/2019 16:00,2,0.0548
MRS4,9/7/2019 16:00,3,0.2233
MRS4,9/7/2019 16:00,4,0.1514
MRS4,9/7/2019 16:00,5,0.0983
MRS8,9/7/2019 16:00,1,0.1535
MRS8,9/7/2019 16:00,2,0.1354
MRS8,9/7/2019 16:00,3,0.1397
MRS8,9/7/2019 16:00,4,0.0635
MRS8,9/7/2019 16:00,5,NaN
MRS12,9/7/2019 17:00,1,0.1601
MRS12,9/7/2019 17:00,2,0.1797
MRS12,9/7/2019 17:00,3,0.163
MRS12,9/7/2019 17:00,4,0.017
MRS12,9/7/2019 17:00,5,NaN
MRS4,9/7/2019 17:00,1,0.1456
MRS4,9/7/2019 17:00,2,0.0526
MRS4,9/7/2019 17:00,3,0.2189
MRS4,9/7/2019 17:00,4,0.1521
MRS4,9/7/2019 17:00,5,0.094
MRS8,9/7/2019 17:00,1,0.1506
MRS8,9/7/2019 17:00,2,0.1339
MRS8,9/7/2019 17:00,3,0.1361
MRS8,9/7/2019 17:00,4,0.0613
MRS8,9/7/2019 17:00,5,NaN
MRS12,9/7/2019 18:00,1,0.1485
MRS12,9/7/2019 18:00,2,0.1702
MRS12,9/7/2019 18:00,3,0.1601
MRS12,9/7/2019 18:00,4,0.0046
MRS12,9/7/2019 18:00,5,NaN
MRS4,9/7/2019 18:00,1,0.1434
MRS4,9/7/2019 18:00,2,0.0511
MRS4,9/7/2019 18:00,3,0.216
MRS4,9/7/2019 18:00,4,0.1506
MRS4,9/7/2019 18:00,5,0.0933
MRS8,9/7/2019 18:00,1,0.1485
MRS8,9/7/2019 18:00,2,0.1318
MRS8,9/7/2019 18:00,3,0.1347
MRS8,9/7/2019 18:00,4,0.0606
MRS8,9/7/2019 18:00,5,NaN
MRS12,9/7/2019 19:00,1,0.147
MRS12,9/7/2019 19:00,2,0.1652
MRS12,9/7/2019 19:00,3,0.1557
MRS12,9/7/2019 19:00,4,0.0046
MRS12,9/7/2019 19:00,5,NaN
MRS4,9/7/2019 19:00,1,0.1419
MRS4,9/7/2019 19:00,2,0.0519
MRS4,9/7/2019 19:00,3,0.2138
MRS4,9/7/2019 19:00,4,0.1485
MRS4,9/7/2019 19:00,5,0.0911
MRS8,9/7/2019 19:00,1,0.1463
MRS8,9/7/2019 19:00,2,0.1303
MRS8,9/7/2019 19:00,3,0.1325
MRS8,9/7/2019 19:00,4,0.0591
MRS8,9/7/2019 19:00,5,NaN
MRS12,9/7/2019 20:00,1,0.1448
MRS12,9/7/2019 20:00,2,0.1615
MRS12,9/7/2019 20:00,3,0.1543
MRS12,9/7/2019 20:00,4,0.0032
MRS12,9/7/2019 20:00,5,NaN
MRS4,9/7/2019 20:00,1,0.1405
MRS4,9/7/2019 20:00,2,0.0504
MRS4,9/7/2019 20:00,3,0.2116
MRS4,9/7/2019 20:00,4,0.1477
MRS4,9/7/2019 20:00,5,0.0911
MRS8,9/7/2019 20:00,1,0.1448
MRS8,9/7/2019 20:00,2,0.1281
MRS8,9/7/2019 20:00,3,0.1303
MRS8,9/7/2019 20:00,4,0.0584
MRS8,9/7/2019 20:00,5,NaN
MRS12,9/7/2019 21:00,1,0.1426
MRS12,9/7/2019 21:00,2,0.1601
MRS12,9/7/2019 21:00,3,0.1521
MRS12,9/7/2019 21:00,4,0.0039
MRS12,9/7/2019 21:00,5,NaN
MRS4,9/7/2019 21:00,1,0.1397
MRS4,9/7/2019 21:00,2,0.0497
MRS4,9/7/2019 21:00,3,0.2102
MRS4,9/7/2019 21:00,4,0.1477
MRS4,9/7/2019 21:00,5,0.0904
MRS8,9/7/2019 21:00,1,0.1448
MRS8,9/7/2019 21:00,2,0.1267
MRS8,9/7/2019 21:00,3,0.1288
MRS8,9/7/2019 21:00,4,0.0577
MRS8,9/7/2019 21:00,5,NaN
MRS12,9/7/2019 22:00,1,0.1405
MRS12,9/7/2019 22:00,2,0.1579
MRS12,9/7/2019 22:00,3,0.1499
MRS12,9/7/2019 22:00,4,0.0039
MRS12,9/7/2019 22:00,5,NaN
MRS4,9/7/2019 22:00,1,0.139
MRS4,9/7/2019 22:00,2,0.0497
MRS4,9/7/2019 22:00,3,0.2095
MRS4,9/7/2019 22:00,4,0.1477
MRS4,9/7/2019 22:00,5,0.0896
MRS8,9/7/2019 22:00,1,0.1434
MRS8,9/7/2019 22:00,2,0.1259
MRS8,9/7/2019 22:00,3,0.1267
MRS8,9/7/2019 22:00,4,0.0577
MRS8,9/7/2019 22:00,5,NaN
MRS12,9/7/2019 23:00,1,0.139
MRS12,9/7/2019 23:00,2,0.1564
MRS12,9/7/2019 23:00,3,0.1492
MRS12,9/7/2019 23:00,4,0.0039
MRS12,9/7/2019 23:00,5,NaN
MRS4,9/7/2019 23:00,1,0.139
MRS4,9/7/2019 23:00,2,0.0497
MRS4,9/7/2019 23:00,3,0.2087
MRS4,9/7/2019 23:00,4,0.147
MRS4,9/7/2019 23:00,5,0.0896
MRS8,9/7/2019 23:00,1,0.1419
MRS8,9/7/2019 23:00,2,0.1252
MRS8,9/7/2019 23:00,3,0.1259
MRS8,9/7/2019 23:00,4,0.0562
MRS8,9/7/2019 23:00,5,NaN
MRS12,9/8/2019 0:00,1,0.139
MRS12,9/8/2019 0:00,2,0.1557
MRS12,9/8/2019 0:00,3,0.1485
MRS12,9/8/2019 0:00,4,0.0039
MRS12,9/8/2019 0:00,5,NaN
MRS4,9/8/2019 0:00,1,0.1383
MRS4,9/8/2019 0:00,2,0.0504
MRS4,9/8/2019 0:00,3,0.2073
MRS4,9/8/2019 0:00,4,0.1477
MRS4,9/8/2019 0:00,5,0.0896
MRS8,9/8/2019 0:00,1,0.1412
MRS8,9/8/2019 0:00,2,0.1245
MRS8,9/8/2019 0:00,3,0.1245
MRS8,9/8/2019 0:00,4,0.0562
MRS8,9/8/2019 0:00,5,NaN
MRS12,9/8/2019 1:00,1,0.1383
MRS12,9/8/2019 1:00,2,0.1543
MRS12,9/8/2019 1:00,3,0.1477
MRS12,9/8/2019 1:00,4,0.0039
MRS12,9/8/2019 1:00,5,NaN
MRS4,9/8/2019 1:00,1,0.139
MRS4,9/8/2019 1:00,2,0.0504
MRS4,9/8/2019 1:00,3,0.2066
MRS4,9/8/2019 1:00,4,0.147
MRS4,9/8/2019 1:00,5,0.0889
MRS8,9/8/2019 1:00,1,0.1405
MRS8,9/8/2019 1:00,2,0.1238
MRS8,9/8/2019 1:00,3,0.1238
MRS8,9/8/2019 1:00,4,0.0555
MRS8,9/8/2019 1:00,5,NaN
MRS12,9/8/2019 2:00,1,0.1376
MRS12,9/8/2019 2:00,2,0.1528
MRS12,9/8/2019 2:00,3,0.1485
MRS12,9/8/2019 2:00,4,0.0046
MRS12,9/8/2019 2:00,5,NaN
MRS4,9/8/2019 2:00,1,0.1383
MRS4,9/8/2019 2:00,2,0.0504
MRS4,9/8/2019 2:00,3,0.2051
MRS4,9/8/2019 2:00,4,0.147
MRS4,9/8/2019 2:00,5,0.0889
MRS8,9/8/2019 2:00,1,0.139
MRS8,9/8/2019 2:00,2,0.123
MRS8,9/8/2019 2:00,3,0.1223
MRS8,9/8/2019 2:00,4,0.0555
MRS8,9/8/2019 2:00,5,NaN
MRS12,9/8/2019 3:00,1,0.1368
MRS12,9/8/2019 3:00,2,0.1521
MRS12,9/8/2019 3:00,3,0.1456
MRS12,9/8/2019 3:00,4,0.0054
MRS12,9/8/2019 3:00,5,NaN
MRS4,9/8/2019 3:00,1,0.1376
MRS4,9/8/2019 3:00,2,0.0511
MRS4,9/8/2019 3:00,3,0.2051
MRS4,9/8/2019 3:00,4,0.1463
MRS4,9/8/2019 3:00,5,0.0882
MRS8,9/8/2019 3:00,1,0.1376
MRS8,9/8/2019 3:00,2,0.123
MRS8,9/8/2019 3:00,3,0.1209
MRS8,9/8/2019 3:00,4,0.0548
MRS8,9/8/2019 3:00,5,NaN
MRS12,9/8/2019 4:00,1,0.1354
MRS12,9/8/2019 4:00,2,0.1506
MRS12,9/8/2019 4:00,3,0.1456
MRS12,9/8/2019 4:00,4,0.0061
MRS12,9/8/2019 4:00,5,NaN
MRS4,9/8/2019 4:00,1,0.1383
MRS4,9/8/2019 4:00,2,0.0511
MRS4,9/8/2019 4:00,3,0.2044
MRS4,9/8/2019 4:00,4,0.1463
MRS4,9/8/2019 4:00,5,0.0889
MRS8,9/8/2019 4:00,1,0.139
MRS8,9/8/2019 4:00,2,0.1194
MRS8,9/8/2019 4:00,3,0.1209
MRS8,9/8/2019 4:00,4,0.0533
MRS8,9/8/2019 4:00,5,NaN
MRS12,9/8/2019 5:00,1,0.1354
MRS12,9/8/2019 5:00,2,0.1499
MRS12,9/8/2019 5:00,3,0.1448
MRS12,9/8/2019 5:00,4,0.0061
MRS12,9/8/2019 5:00,5,NaN
MRS4,9/8/2019 5:00,1,0.1376
MRS4,9/8/2019 5:00,2,0.0519
MRS4,9/8/2019 5:00,3,0.2037
MRS4,9/8/2019 5:00,4,0.1463
MRS4,9/8/2019 5:00,5,0.0882
MRS8,9/8/2019 5:00,1,0.1383
MRS8,9/8/2019 5:00,2,0.1194
MRS8,9/8/2019 5:00,3,0.1194
MRS8,9/8/2019 5:00,4,0.054
MRS8,9/8/2019 5:00,5,NaN
MRS12,9/8/2019 6:00,1,0.1347
MRS12,9/8/2019 6:00,2,0.1499
MRS12,9/8/2019 6:00,3,0.1434
MRS12,9/8/2019 6:00,4,0.0061
MRS12,9/8/2019 6:00,5,NaN
MRS4,9/8/2019 6:00,1,0.1368
MRS4,9/8/2019 6:00,2,0.0519
MRS4,9/8/2019 6:00,3,0.2029
MRS4,9/8/2019 6:00,4,0.1463
MRS4,9/8/2019 6:00,5,0.0882
MRS8,9/8/2019 6:00,1,0.1361
MRS8,9/8/2019 6:00,2,0.1201
MRS8,9/8/2019 6:00,3,0.1187
MRS8,9/8/2019 6:00,4,0.0548
MRS8,9/8/2019 6:00,5,NaN
MRS12,9/8/2019 7:00,1,0.1347
MRS12,9/8/2019 7:00,2,0.1477
MRS12,9/8/2019 7:00,3,0.1441
MRS12,9/8/2019 7:00,4,0.0068
MRS12,9/8/2019 7:00,5,NaN
MRS4,9/8/2019 7:00,1,0.1368
MRS4,9/8/2019 7:00,2,0.0526
MRS4,9/8/2019 7:00,3,0.2022
MRS4,9/8/2019 7:00,4,0.1463
MRS4,9/8/2019 7:00,5,0.0882
MRS8,9/8/2019 7:00,1,0.1368
MRS8,9/8/2019 7:00,2,0.1194
MRS8,9/8/2019 7:00,3,0.118
MRS8,9/8/2019 7:00,4,0.054
MRS8,9/8/2019 7:00,5,NaN
MRS12,9/8/2019 8:00,1,0.1339
MRS12,9/8/2019 8:00,2,0.1477
MRS12,9/8/2019 8:00,3,0.1434
MRS12,9/8/2019 8:00,4,0.0068
MRS12,9/8/2019 8:00,5,NaN
MRS4,9/8/2019 8:00,1,0.1383
MRS4,9/8/2019 8:00,2,0.0526
MRS4,9/8/2019 8:00,3,0.2022
MRS4,9/8/2019 8:00,4,0.147
MRS4,9/8/2019 8:00,5,0.0896
MRS8,9/8/2019 8:00,1,0.1354
MRS8,9/8/2019 8:00,2,0.1209
MRS8,9/8/2019 8:00,3,0.118
MRS8,9/8/2019 8:00,4,0.0533
MRS8,9/8/2019 8:00,5,NaN
MRS12,9/8/2019 9:00,1,0.1354
MRS12,9/8/2019 9:00,2,0.1485
MRS12,9/8/2019 9:00,3,0.1448
MRS12,9/8/2019 9:00,4,0.0083
MRS12,9/8/2019 9:00,5,NaN
MRS4,9/8/2019 9:00,1,0.1376
MRS4,9/8/2019 9:00,2,0.0548
MRS4,9/8/2019 9:00,3,0.2022
MRS4,9/8/2019 9:00,4,0.147
MRS4,9/8/2019 9:00,5,0.0889
MRS8,9/8/2019 9:00,1,0.1339
MRS8,9/8/2019 9:00,2,0.1201
MRS8,9/8/2019 9:00,3,0.118
MRS8,9/8/2019 9:00,4,0.0533
MRS8,9/8/2019 9:00,5,NaN
MRS12,9/8/2019 10:00,1,0.1354
MRS12,9/8/2019 10:00,2,0.1492
MRS12,9/8/2019 10:00,3,0.1456
MRS12,9/8/2019 10:00,4,0.009
MRS12,9/8/2019 10:00,5,NaN
MRS4,9/8/2019 10:00,1,0.1376
MRS4,9/8/2019 10:00,2,0.0548
MRS4,9/8/2019 10:00,3,0.2022
MRS4,9/8/2019 10:00,4,0.1456
MRS4,9/8/2019 10:00,5,0.0889
MRS8,9/8/2019 10:00,1,0.1339
MRS8,9/8/2019 10:00,2,0.118
MRS8,9/8/2019 10:00,3,0.1172
MRS8,9/8/2019 10:00,4,0.0526
MRS8,9/8/2019 10:00,5,NaN
MRS12,9/8/2019 11:00,1,0.1361
MRS12,9/8/2019 11:00,2,0.1572
MRS12,9/8/2019 11:00,3,0.1521
MRS12,9/8/2019 11:00,4,0.0083
MRS12,9/8/2019 11:00,5,NaN
MRS4,9/8/2019 11:00,1,0.139
MRS4,9/8/2019 11:00,2,0.0555
MRS4,9/8/2019 11:00,3,0.2022
MRS4,9/8/2019 11:00,4,0.1456
MRS4,9/8/2019 11:00,5,0.0904
MRS8,9/8/2019 11:00,1,0.1354
MRS8,9/8/2019 11:00,2,0.1158
MRS8,9/8/2019 11:00,3,0.1172
MRS8,9/8/2019 11:00,4,0.0533
MRS8,9/8/2019 11:00,5,NaN
MRS12,9/8/2019 12:00,1,0.1376
MRS12,9/8/2019 12:00,2,0.1506
MRS12,9/8/2019 12:00,3,0.1514
MRS12,9/8/2019 12:00,4,0.009
MRS12,9/8/2019 12:00,5,NaN
MRS4,9/8/2019 12:00,1,0.1397
MRS4,9/8/2019 12:00,2,0.0555
MRS4,9/8/2019 12:00,3,0.2022
MRS4,9/8/2019 12:00,4,0.1426
MRS4,9/8/2019 12:00,5,0.0925
MRS8,9/8/2019 12:00,1,0.1325
MRS8,9/8/2019 12:00,2,0.1158
MRS8,9/8/2019 12:00,3,0.1158
MRS8,9/8/2019 12:00,4,0.0511
MRS8,9/8/2019 12:00,5,NaN
MRS12,9/8/2019 13:00,1,0.139
MRS12,9/8/2019 13:00,2,0.1528
MRS12,9/8/2019 13:00,3,0.1521
MRS12,9/8/2019 13:00,4,0.0105
MRS12,9/8/2019 13:00,5,NaN
MRS4,9/8/2019 13:00,1,0.1383
MRS4,9/8/2019 13:00,2,0.0562
MRS4,9/8/2019 13:00,3,0.2124
MRS4,9/8/2019 13:00,4,0.1419
MRS4,9/8/2019 13:00,5,0.094
MRS8,9/8/2019 13:00,1,0.1339
MRS8,9/8/2019 13:00,2,0.1143
MRS8,9/8/2019 13:00,3,0.115
MRS8,9/8/2019 13:00,4,0.0519
MRS8,9/8/2019 13:00,5,NaN
MRS12,9/8/2019 14:00,1,0.1441
MRS12,9/8/2019 14:00,2,0.1586
MRS12,9/8/2019 14:00,3,0.1564
MRS12,9/8/2019 14:00,4,0.0163
MRS12,9/8/2019 14:00,5,NaN
MRS4,9/8/2019 14:00,1,0.1361
MRS4,9/8/2019 14:00,2,0.0533
MRS4,9/8/2019 14:00,3,0.2
MRS4,9/8/2019 14:00,4,0.1405
MRS4,9/8/2019 14:00,5,0.0933
MRS8,9/8/2019 14:00,1,0.131
MRS8,9/8/2019 14:00,2,0.1121
MRS8,9/8/2019 14:00,3,0.1114
MRS8,9/8/2019 14:00,4,0.0497
MRS8,9/8/2019 14:00,5,NaN
MRS12,9/8/2019 15:00,1,0.1339
MRS12,9/8/2019 15:00,2,0.1535
MRS12,9/8/2019 15:00,3,0.1514
MRS12,9/8/2019 15:00,4,0.0039
MRS12,9/8/2019 15:00,5,NaN
MRS4,9/8/2019 15:00,1,0.1339
MRS4,9/8/2019 15:00,2,0.0519
MRS4,9/8/2019 15:00,3,0.1964
